DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,UB,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,1,2059.0,0.0,0.0,0.0,0.0,80.0,391.0,0.0,2059.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,2,1811.0,1.0,1921.5,0.0,0.0,154.0,387.0,391.0,110.5
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,3,1495.0,1.0,1493.0,0.0,0.0,270.0,347.0,324.0,2.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,4,1444.0,1.0,1423.5,0.0,0.0,343.0,403.0,295.0,20.5
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,5,1487.0,0.0,1354.5,0.0,0.0,415.0,399.0,333.0,132.5
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,6,1385.0,1.0,1309.0,0.0,0.0,505.0,354.0,296.0,76.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,7,1369.0,1.0,1377.0,0.0,0.0,585.0,338.0,338.0,8.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,8,1333.0,1.0,1331.0,0.0,0.0,676.0,280.0,338.0,2.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,9,1302.0,1.0,1317.5,0.0,0.0,783.0,324.0,280.0,15.5
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,10,1302.0,1.0,1302.0,0.0,0.0,865.0,324.0,324.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,11,1254.0,1.0,1293.0,0.0,0.0,936.0,262.0,324.0,39.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,12,1252.0,1.0,1253.0,0.0,0.0,1026.0,275.0,262.0,1.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,13,1189.0,1.0,1219.0,0.0,0.0,1116.0,279.0,275.0,30.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,14,1189.0,1.0,1189.0,0.0,0.0,1224.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,15,1189.0,1.0,1189.0,0.0,0.0,1305.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,16,1189.0,1.0,1189.0,0.0,0.0,1377.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,17,1189.0,1.0,1189.0,0.0,0.0,1494.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,18,1189.0,1.0,1189.0,0.0,0.0,1593.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,19,1189.0,1.0,1189.0,0.0,0.0,1665.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,20,1189.0,1.0,1189.0,0.0,0.0,1764.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,21,1189.0,1.0,1189.0,0.0,0.0,1845.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,22,1189.0,1.0,1189.0,0.0,0.0,1917.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,23,1189.0,1.0,1189.0,0.0,0.0,2053.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,24,1189.0,1.0,1189.0,0.0,0.0,2124.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,25,1189.0,1.0,1189.0,0.0,0.0,2205.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,26,1189.0,1.0,1189.0,0.0,0.0,2314.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,27,1189.0,1.0,1189.0,0.0,0.0,2377.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,28,1189.0,1.0,1189.0,0.0,0.0,2493.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,29,1189.0,1.0,1189.0,0.0,0.0,2565.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,30,1189.0,1.0,1189.0,0.0,0.0,2656.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,31,1189.0,1.0,1189.0,0.0,0.0,2790.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,32,1189.0,1.0,1189.0,0.0,0.0,2853.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,33,1189.0,1.0,1189.0,0.0,0.0,2925.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,34,1189.0,1.0,1189.0,0.0,0.0,3019.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,35,1189.0,1.0,1189.0,0.0,0.0,3123.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,36,1189.0,1.0,1189.0,0.0,0.0,3195.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,37,1189.0,1.0,1189.0,0.0,0.0,3303.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,38,1189.0,1.0,1189.0,0.0,0.0,3393.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,39,1189.0,1.0,1189.0,0.0,0.0,3450.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,40,1189.0,1.0,1189.0,0.0,0.0,3556.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,41,1189.0,1.0,1189.0,0.0,0.0,3673.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,42,1189.0,1.0,1189.0,0.0,0.0,3780.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,43,1189.0,1.0,1189.0,0.0,0.0,3771.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,44,1189.0,1.0,1189.0,0.0,0.0,3862.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,45,1189.0,1.0,1189.0,0.0,0.0,3881.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,46,1189.0,1.0,1189.0,0.0,0.0,4015.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,47,1189.0,1.0,1189.0,0.0,0.0,4140.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,48,1189.0,1.0,1189.0,0.0,0.0,4230.0,279.0,279.0,0.0
Dense Random Uniform,Perfect Communication,w Timestamp,0.0,0.0,DSA_SY,0.7,49,1189.0,1.0,1189.0,0.0,0.0,4320.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,1,2059.0,0.0,0.0,0.0,0.0,21.0,391.0,0.0,2059.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,2,1811.0,1.0,1921.5,0.0,0.0,154.0,387.0,391.0,110.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,3,1479.0,1.0,1469.0,0.0,0.0,297.0,403.0,295.0,10.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,4,1444.0,1.0,1461.5,0.0,0.0,360.0,403.0,337.0,17.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,5,1487.0,0.0,1354.5,0.0,0.0,418.0,399.0,333.0,132.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,6,1385.0,1.0,1309.0,0.0,0.0,492.0,354.0,296.0,76.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,7,1305.0,1.0,1337.0,0.0,0.0,702.0,280.0,338.0,32.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,8,1305.0,1.0,1337.0,0.0,0.0,702.0,293.0,338.0,32.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,9,1302.0,1.0,1340.5,0.0,0.0,810.0,324.0,280.0,38.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,10,1302.0,1.0,1302.0,0.0,0.0,862.0,324.0,324.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,11,1254.0,1.0,1293.0,0.0,0.0,964.0,262.0,324.0,39.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,12,1252.0,1.0,1253.0,0.0,0.0,1028.0,275.0,262.0,1.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,13,1189.0,1.0,1219.0,0.0,0.0,1117.0,279.0,275.0,30.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,14,1189.0,1.0,1189.0,0.0,0.0,1234.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,15,1189.0,1.0,1189.0,0.0,0.0,1324.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,16,1189.0,1.0,1189.0,0.0,0.0,1423.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,17,1189.0,1.0,1189.0,0.0,0.0,1557.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,18,1189.0,1.0,1189.0,0.0,0.0,1620.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,19,1189.0,1.0,1189.0,0.0,0.0,1675.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,20,1189.0,1.0,1189.0,0.0,0.0,1792.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,21,1189.0,1.0,1189.0,0.0,0.0,1873.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,22,1189.0,1.0,1189.0,0.0,0.0,1945.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,23,1189.0,1.0,1189.0,0.0,0.0,2008.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,24,1189.0,1.0,1189.0,0.0,0.0,2241.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,25,1189.0,1.0,1189.0,0.0,0.0,2215.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,26,1189.0,1.0,1189.0,0.0,0.0,2334.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,27,1189.0,1.0,1189.0,0.0,0.0,2379.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,28,1189.0,1.0,1189.0,0.0,0.0,2520.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,29,1189.0,1.0,1189.0,0.0,0.0,2610.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,30,1189.0,1.0,1189.0,0.0,0.0,2700.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,31,1189.0,1.0,1189.0,0.0,0.0,2790.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,32,1189.0,1.0,1189.0,0.0,0.0,2880.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,33,1189.0,1.0,1189.0,0.0,0.0,2935.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,34,1189.0,1.0,1189.0,0.0,0.0,3060.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,35,1189.0,1.0,1189.0,0.0,0.0,3052.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,36,1189.0,1.0,1189.0,0.0,0.0,3115.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,37,1189.0,1.0,1189.0,0.0,0.0,3240.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,38,1189.0,1.0,1189.0,0.0,0.0,3304.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,39,1189.0,1.0,1189.0,0.0,0.0,3420.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,40,1189.0,1.0,1189.0,0.0,0.0,3420.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,41,1189.0,1.0,1189.0,0.0,0.0,3492.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,42,1189.0,1.0,1189.0,0.0,0.0,3564.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,43,1189.0,1.0,1189.0,0.0,0.0,3643.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,44,1189.0,1.0,1189.0,0.0,0.0,3780.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,45,1189.0,1.0,1189.0,0.0,0.0,3815.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,46,1189.0,1.0,1189.0,0.0,0.0,3943.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,47,1189.0,1.0,1189.0,0.0,0.0,4039.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,48,1189.0,1.0,1189.0,0.0,0.0,4087.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,5.0,DSA_SY,0.7,49,1189.0,1.0,1189.0,0.0,0.0,4181.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,1,2059.0,1.0,1623.0,0.0,0.0,90.0,391.0,307.0,436.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,2,1811.0,1.0,1921.5,0.0,0.0,144.0,387.0,391.0,110.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,3,1495.0,1.0,1557.0,0.0,0.0,234.0,347.0,309.0,62.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,4,1444.0,1.0,1444.0,0.0,0.0,360.0,403.0,403.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,5,1487.0,0.0,1354.5,0.0,0.0,396.0,399.0,333.0,132.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,6,1385.0,1.0,1309.0,0.0,0.0,505.0,354.0,296.0,76.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,7,1369.0,1.0,1377.0,0.0,0.0,604.0,338.0,338.0,8.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,8,1333.0,1.0,1331.0,0.0,0.0,657.0,280.0,338.0,2.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,9,1302.0,1.0,1317.5,0.0,0.0,766.0,324.0,280.0,15.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,10,1302.0,1.0,1302.0,0.0,0.0,874.0,324.0,324.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,11,1254.0,1.0,1293.0,0.0,0.0,966.0,262.0,324.0,39.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,12,1252.0,1.0,1253.0,0.0,0.0,1044.0,275.0,262.0,1.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,13,1189.0,1.0,1219.0,0.0,0.0,1116.0,279.0,275.0,30.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,14,1189.0,1.0,1189.0,0.0,0.0,1215.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,15,1189.0,1.0,1189.0,0.0,0.0,1314.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,16,1189.0,1.0,1189.0,0.0,0.0,1390.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,17,1189.0,1.0,1189.0,0.0,0.0,1512.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,18,1189.0,1.0,1189.0,0.0,0.0,1602.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,19,1189.0,1.0,1189.0,0.0,0.0,1684.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,20,1189.0,1.0,1189.0,0.0,0.0,1738.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,21,1189.0,1.0,1189.0,0.0,0.0,1864.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,22,1189.0,1.0,1189.0,0.0,0.0,1953.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,23,1189.0,1.0,1189.0,0.0,0.0,2061.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,24,1189.0,1.0,1189.0,0.0,0.0,2107.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,25,1189.0,1.0,1189.0,0.0,0.0,2197.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,26,1189.0,1.0,1189.0,0.0,0.0,2303.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,27,1189.0,1.0,1189.0,0.0,0.0,2430.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,28,1189.0,1.0,1189.0,0.0,0.0,2430.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,29,1189.0,1.0,1189.0,0.0,0.0,2484.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,30,1189.0,1.0,1189.0,0.0,0.0,2574.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,31,1189.0,1.0,1189.0,0.0,0.0,2655.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,32,1189.0,1.0,1189.0,0.0,0.0,2790.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,33,1189.0,1.0,1189.0,0.0,0.0,2826.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,34,1189.0,1.0,1189.0,0.0,0.0,3024.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,35,1189.0,1.0,1189.0,0.0,0.0,3141.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,36,1189.0,1.0,1189.0,0.0,0.0,3096.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,37,1189.0,1.0,1189.0,0.0,0.0,3204.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,38,1189.0,1.0,1189.0,0.0,0.0,3276.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,39,1189.0,1.0,1189.0,0.0,0.0,3381.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,40,1189.0,1.0,1189.0,0.0,0.0,3510.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,41,1189.0,1.0,1189.0,0.0,0.0,3579.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,42,1189.0,1.0,1189.0,0.0,0.0,3672.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,43,1189.0,1.0,1189.0,0.0,0.0,3753.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,44,1189.0,1.0,1189.0,0.0,0.0,3933.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,45,1189.0,1.0,1189.0,0.0,0.0,3907.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,46,1189.0,1.0,1189.0,0.0,0.0,3996.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,47,1189.0,1.0,1189.0,0.0,0.0,4095.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,48,1189.0,1.0,1189.0,0.0,0.0,4180.0,279.0,279.0,0.0
