DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,UB,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,25.0,DSA_SY,0.7,49,1189.0,1.0,1189.0,0.0,0.0,4248.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,1,2059.0,1.0,1565.0,0.0,0.0,90.0,391.0,222.0,494.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,2,1811.0,1.0,1921.5,0.0,0.0,153.0,387.0,391.0,110.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,3,1495.0,1.0,1557.0,0.0,0.0,226.0,347.0,309.0,62.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,4,1444.0,1.0,1423.5,0.0,0.0,305.0,403.0,295.0,20.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,5,1487.0,0.0,1354.5,0.0,0.0,433.0,399.0,333.0,132.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,6,1385.0,0.0,1309.0,0.0,0.0,495.0,354.0,296.0,76.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,7,1369.0,1.0,1377.0,0.0,0.0,623.0,338.0,338.0,8.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,8,1333.0,1.0,1331.0,0.0,0.0,676.0,280.0,338.0,2.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,9,1302.0,1.0,1317.5,0.0,0.0,746.0,324.0,280.0,15.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,10,1302.0,1.0,1302.0,0.0,0.0,819.0,324.0,324.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,11,1254.0,1.0,1271.0,0.0,0.0,990.0,262.0,328.0,17.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,12,1252.0,1.0,1252.0,0.0,0.0,1080.0,275.0,275.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,13,1189.0,1.0,1219.0,0.0,0.0,1134.0,279.0,275.0,30.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,14,1189.0,1.0,1189.0,0.0,0.0,1216.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,15,1189.0,1.0,1189.0,0.0,0.0,1292.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,16,1189.0,1.0,1189.0,0.0,0.0,1384.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,17,1189.0,1.0,1189.0,0.0,0.0,1485.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,18,1189.0,1.0,1189.0,0.0,0.0,1576.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,19,1189.0,1.0,1189.0,0.0,0.0,1684.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,20,1189.0,1.0,1189.0,0.0,0.0,1774.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,21,1189.0,1.0,1189.0,0.0,0.0,1890.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,22,1189.0,1.0,1189.0,0.0,0.0,1935.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,23,1189.0,1.0,1189.0,0.0,0.0,2038.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,24,1189.0,1.0,1189.0,0.0,0.0,2116.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,25,1189.0,1.0,1189.0,0.0,0.0,2242.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,26,1189.0,1.0,1189.0,0.0,0.0,2295.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,27,1189.0,1.0,1189.0,0.0,0.0,2430.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,28,1189.0,1.0,1189.0,0.0,0.0,2493.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,29,1189.0,1.0,1189.0,0.0,0.0,2601.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,30,1189.0,1.0,1189.0,0.0,0.0,2763.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,31,1189.0,1.0,1189.0,0.0,0.0,2790.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,32,1189.0,1.0,1189.0,0.0,0.0,2862.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,33,1189.0,1.0,1189.0,0.0,0.0,2970.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,34,1189.0,1.0,1189.0,0.0,0.0,3052.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,35,1189.0,1.0,1189.0,0.0,0.0,3105.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,36,1189.0,1.0,1189.0,0.0,0.0,3186.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,37,1189.0,1.0,1189.0,0.0,0.0,3286.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,38,1189.0,1.0,1189.0,0.0,0.0,3366.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,39,1189.0,1.0,1189.0,0.0,0.0,3472.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,40,1189.0,1.0,1189.0,0.0,0.0,3555.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,41,1189.0,1.0,1189.0,0.0,0.0,3646.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,42,1189.0,1.0,1189.0,0.0,0.0,3718.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,43,1189.0,1.0,1189.0,0.0,0.0,3826.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,44,1189.0,1.0,1189.0,0.0,0.0,3960.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,45,1189.0,1.0,1189.0,0.0,0.0,4006.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,46,1189.0,1.0,1189.0,0.0,0.0,4095.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,47,1189.0,1.0,1189.0,0.0,0.0,4194.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,48,1189.0,1.0,1189.0,0.0,0.0,4316.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,100.0,DSA_SY,0.7,49,1189.0,1.0,1189.0,0.0,0.0,4383.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,1,2059.0,0.0,0.0,0.0,0.0,90.0,391.0,0.0,2059.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,2,1811.0,1.0,1921.5,0.0,0.0,99.0,387.0,391.0,110.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,3,1495.0,1.0,1557.0,0.0,0.0,244.0,347.0,309.0,62.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,4,1444.0,1.0,1423.5,0.0,0.0,333.0,403.0,295.0,20.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,5,1487.0,0.0,1354.5,0.0,0.0,433.0,399.0,333.0,132.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,6,1385.0,1.0,1309.0,0.0,0.0,514.0,354.0,296.0,76.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,7,1369.0,1.0,1377.0,0.0,0.0,580.0,338.0,338.0,8.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,8,1333.0,1.0,1331.0,0.0,0.0,685.0,280.0,338.0,2.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,9,1302.0,1.0,1312.5,0.0,0.0,810.0,324.0,324.0,10.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,10,1302.0,1.0,1329.0,0.0,0.0,802.0,324.0,280.0,27.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,11,1302.0,1.0,1302.0,0.0,0.0,883.0,324.0,324.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,12,1254.0,1.0,1293.0,0.0,0.0,973.0,262.0,324.0,39.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,13,1252.0,1.0,1253.0,0.0,0.0,1027.0,275.0,262.0,1.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,14,1189.0,1.0,1219.0,0.0,0.0,1117.0,279.0,275.0,30.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,15,1189.0,1.0,1189.0,0.0,0.0,1234.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,16,1189.0,1.0,1189.0,0.0,0.0,1350.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,17,1189.0,1.0,1189.0,0.0,0.0,1405.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,18,1189.0,1.0,1189.0,0.0,0.0,1513.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,19,1189.0,1.0,1189.0,0.0,0.0,1594.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,20,1189.0,1.0,1189.0,0.0,0.0,1693.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,21,1189.0,1.0,1189.0,0.0,0.0,1766.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,22,1189.0,1.0,1189.0,0.0,0.0,1846.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,23,1189.0,1.0,1189.0,0.0,0.0,1917.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,24,1189.0,1.0,1189.0,0.0,0.0,2045.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,25,1189.0,1.0,1189.0,0.0,0.0,2153.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,26,1189.0,1.0,1189.0,0.0,0.0,2214.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,27,1189.0,1.0,1189.0,0.0,0.0,2332.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,28,1189.0,1.0,1189.0,0.0,0.0,2404.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,29,1189.0,1.0,1189.0,0.0,0.0,2520.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,30,1189.0,1.0,1189.0,0.0,0.0,2593.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,31,1189.0,1.0,1189.0,0.0,0.0,2700.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,32,1189.0,1.0,1189.0,0.0,0.0,2740.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,33,1189.0,1.0,1189.0,0.0,0.0,2863.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,34,1189.0,1.0,1189.0,0.0,0.0,2953.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,35,1189.0,1.0,1189.0,0.0,0.0,3007.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,36,1189.0,1.0,1189.0,0.0,0.0,3097.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,37,1189.0,1.0,1189.0,0.0,0.0,3223.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,38,1189.0,1.0,1189.0,0.0,0.0,3323.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,39,1189.0,1.0,1189.0,0.0,0.0,3414.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,40,1189.0,1.0,1189.0,0.0,0.0,3504.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,41,1189.0,1.0,1189.0,0.0,0.0,3547.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,42,1189.0,1.0,1189.0,0.0,0.0,3654.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,43,1189.0,1.0,1189.0,0.0,0.0,3727.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,44,1189.0,1.0,1189.0,0.0,0.0,3852.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,45,1189.0,1.0,1189.0,0.0,0.0,3960.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,46,1189.0,1.0,1189.0,0.0,0.0,4015.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,47,1189.0,1.0,1189.0,0.0,0.0,4140.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,48,1189.0,1.0,1189.0,0.0,0.0,4131.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,10.0,DSA_SY,0.7,49,1189.0,1.0,1189.0,0.0,0.0,4171.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,1,1811.0,1.0,1921.5,0.0,0.0,136.0,387.0,391.0,110.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,2,1811.0,1.0,1811.0,0.0,0.0,180.0,387.0,387.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,3,1495.0,1.0,1557.0,0.0,0.0,252.0,347.0,309.0,62.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,4,1444.0,1.0,1423.5,0.0,0.0,277.0,403.0,295.0,20.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,5,1487.0,0.0,1354.5,0.0,0.0,410.0,399.0,333.0,132.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,6,1385.0,1.0,1309.0,0.0,0.0,486.0,354.0,296.0,76.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,7,1333.0,1.0,1331.0,0.0,0.0,711.0,280.0,338.0,2.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,8,1333.0,1.0,1331.0,0.0,0.0,711.0,280.0,338.0,2.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,9,1302.0,1.0,1317.5,0.0,0.0,783.0,324.0,280.0,15.5
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,10,1302.0,1.0,1302.0,0.0,0.0,898.0,324.0,324.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,11,1254.0,1.0,1293.0,0.0,0.0,937.0,262.0,324.0,39.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,12,1252.0,1.0,1253.0,0.0,0.0,1053.0,275.0,262.0,1.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,13,1189.0,1.0,1219.0,0.0,0.0,1143.0,279.0,275.0,30.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,14,1189.0,1.0,1189.0,0.0,0.0,1220.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,15,1189.0,1.0,1189.0,0.0,0.0,1350.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,16,1189.0,1.0,1189.0,0.0,0.0,1388.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,17,1189.0,1.0,1189.0,0.0,0.0,1503.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,18,1189.0,1.0,1189.0,0.0,0.0,1584.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,19,1189.0,1.0,1189.0,0.0,0.0,1710.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,20,1189.0,1.0,1189.0,0.0,0.0,1764.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,21,1189.0,1.0,1189.0,0.0,0.0,1845.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,22,1189.0,1.0,1189.0,0.0,0.0,1944.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,23,1189.0,1.0,1189.0,0.0,0.0,2025.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,24,1189.0,1.0,1189.0,0.0,0.0,2124.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,25,1189.0,1.0,1189.0,0.0,0.0,2250.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,26,1189.0,1.0,1189.0,0.0,0.0,2295.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,27,1189.0,1.0,1189.0,0.0,0.0,2430.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,28,1189.0,1.0,1189.0,0.0,0.0,2466.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,29,1189.0,1.0,1189.0,0.0,0.0,2547.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,30,1189.0,1.0,1189.0,0.0,0.0,2641.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,31,1189.0,1.0,1189.0,0.0,0.0,2790.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,32,1189.0,1.0,1189.0,0.0,0.0,2835.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,33,1189.0,1.0,1189.0,0.0,0.0,2925.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,34,1189.0,1.0,1189.0,0.0,0.0,3021.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,35,1189.0,1.0,1189.0,0.0,0.0,3110.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,36,1189.0,1.0,1189.0,0.0,0.0,3186.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,37,1189.0,1.0,1189.0,0.0,0.0,3276.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,38,1189.0,1.0,1189.0,0.0,0.0,3354.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,39,1189.0,1.0,1189.0,0.0,0.0,3473.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,40,1189.0,1.0,1189.0,0.0,0.0,3546.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,41,1189.0,1.0,1189.0,0.0,0.0,3645.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,42,1189.0,1.0,1189.0,0.0,0.0,3753.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,43,1189.0,1.0,1189.0,0.0,0.0,3823.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,44,1189.0,1.0,1189.0,0.0,0.0,3924.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,45,1189.0,1.0,1189.0,0.0,0.0,4050.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,46,1189.0,1.0,1189.0,0.0,0.0,4089.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,47,1189.0,1.0,1189.0,0.0,0.0,4168.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,48,1189.0,1.0,1189.0,0.0,0.0,4374.0,279.0,279.0,0.0
Dense Random Uniform,Imperfect Communication,w Timestamp,0.0,50.0,DSA_SY,0.7,49,1189.0,1.0,1189.0,0.0,0.0,4410.0,279.0,279.0,0.0
